word_id,TRT,FixCount,scanPath,Span_word_is_in,text_id
Sarap_0,414.0,4,"[87, 164, 251, 277]",,meco_para_7
"tadimi,_0",348.0,3,"[68, 184, 223]",,meco_para_7
sarabin_0,203.0,2,"[225, 276]",,meco_para_7
 duyumsal_0,418.0,3,"[51, 186, 381]",,meco_para_7
olarak_0,nan,0,[],,meco_para_7
incelenmesi_0,313.0,3,"[37, 115, 138]",,meco_para_7
ve_0,108.0,1,[82],,meco_para_7
degerlendirilmesidir._0,736.0,6,"[38, 73, 126, 137, 211, 212]",,meco_para_7
Sarap_1,nan,0,[],,meco_para_7
tadim_0,162.0,1,[319],,meco_para_7
pratigi_0,302.0,3,"[183, 252, 415]",,meco_para_7
sarap_2,491.0,4,"[166, 250, 278, 391]",,meco_para_7
Uretimi_0,524.0,5,"[163, 185, 255, 279, 355]",,meco_para_7
kadar_0,321.0,3,"[76, 280, 390]",,meco_para_7
"antikken,_0",1169.0,9,"[67, 107, 121, 131, 132, 187, 228, 351, 393]",,meco_para_7
daha_0,440.0,4,"[43, 116, 181, 188]",,meco_para_7
bicimsel_0,633.0,6,"[32, 84, 134, 140, 189, 275]",,meco_para_7
bir_0,217.0,2,"[36, 350]",,meco_para_7
metodoloji_0,296.0,3,"[33, 125, 274]",,meco_para_7
orta_0,531.0,5,"[47, 127, 209, 273, 317]",,meco_para_7
 caglarin_0,640.0,4,"[208, 210, 213, 318]",,meco_para_7
sonlarindan_0,1019.0,8,"[17, 40, 90, 114, 182, 253, 324, 416]",,meco_para_7
 glnUmUuze_0,736.0,6,"[167, 226, 254, 353, 354, 382]",,meco_para_7
yavasca__0,644.0,5,"[42, 249, 323, 352, 356]",,meco_para_7
olusmaktadir._0,949.0,8,"[79, 141, 162, 227, 229, 248, 256, 331]",,meco_para_7
"Modern,_0",1033.0,10,"[34, 35, 44, 81, 170, 230, 247, 257, 313, 332]",,meco_para_7
profesyonel_0,835.0,8,"[45, 66, 124, 161, 287, 316, 322, 335]",,meco_para_7
sarap_3,311.0,2,"[46, 219]",,meco_para_7
—_0,723.0,4,"[46, 160, 218, 272]",,meco_para_7
tadimcilari_0,1030.0,7,"[102, 159, 160, 196, 218, 271, 272]",,meco_para_7
sarabin_1,498.0,4,"[18, 89, 327, 417]",meco_para_7_qa_1 ,meco_para_7
algilanan_0,670.0,6,"[0, 41, 69, 328, 329, 383]",meco_para_7_qa_1 ,meco_para_7
lezzet_0,335.0,3,"[222, 330, 358]",meco_para_7_qa_1 ,meco_para_7
" cesitlerini,_0",749.0,7,"[77, 108, 168, 314, 357, 359, 394]",meco_para_7_qa_1 ,meco_para_7
aromasini_0,834.0,6,"[71, 78, 80, 169, 281, 315]",meco_para_7_qa_1 ,meco_para_7
ve_1,296.0,3,"[31, 72, 221]",meco_para_7_qa_1 ,meco_para_7
 genel__0,712.0,5,"[123, 231, 312, 333, 334]",meco_para_7_qa_1 ,meco_para_7
karakteristigini_0,1132.0,8,"[65, 150, 152, 190, 232, 258, 288, 367]",meco_para_7_qa_1 ,meco_para_7
tarif_0,711.0,7,"[151, 157, 197, 220, 235, 336, 368]",meco_para_7_qa_1 ,meco_para_7
etmek_0,728.0,7,"[64, 153, 158, 194, 214, 234, 337]",meco_para_7_qa_1 ,meco_para_7
icin_0,308.0,3,"[103, 244, 270]",meco_para_7_qa_1 ,meco_para_7
kullanilan_0,102.0,1,[420],meco_para_7_qa_1 ,meco_para_7
stirekli_0,766.0,5,"[24, 91, 299, 418, 419]",meco_para_7_qa_1 ,meco_para_7
olarak_1,611.0,6,"[20, 25, 70, 142, 297, 302]",meco_para_7_qa_1 ,meco_para_7
gelisen_0,104.0,1,[303],meco_para_7_qa_1 ,meco_para_7
6zellesmis_—_0,424.0,4,"[360, 361, 395, 396]",meco_para_7_qa_1 ,meco_para_7
terminolojiyi_0,544.0,4,"[30, 122, 282, 363]",meco_para_7_qa_1 ,meco_para_7
kullanirlar._0,830.0,7,"[171, 198, 203, 259, 283, 286, 366]",meco_para_7_qa_1 ,meco_para_7
Son_0,185.0,1,[236],meco_para_7_qa_1 ,meco_para_7
yillarda_0,1233.0,10,"[101, 172, 173, 206, 245, 246, 289, 340, 341, 369]",meco_para_7_qa_1 ,meco_para_7
hem_0,1342.0,10,"[63, 154, 174, 191, 195, 215, 339, 342, 343, 345]",meco_para_7_qa_1 ,meco_para_7
uzmanlarda_0,304.0,3,"[55, 300, 385]",meco_para_7_qa_0 ,meco_para_7
hem_1,101.0,1,[301],meco_para_7_qa_0 ,meco_para_7
de__0,312.0,3,"[23, 92, 421]",meco_para_7_qa_0 ,meco_para_7
tiketicilerde_0,410.0,4,"[3, 21, 109, 296]",meco_para_7_qa_0 ,meco_para_7
sarap_4,103.0,1,[16],meco_para_7_qa_0 ,meco_para_7
tadimi__0,310.0,3,"[148, 149, 362]",meco_para_7_qa_0 ,meco_para_7
guvenilirligini_0,1108.0,9,"[58, 200, 201, 202, 204, 260, 305, 306, 364]",meco_para_7_qa_0 ,meco_para_7
zorlayan_0,721.0,7,"[100, 261, 284, 307, 311, 365, 370]",meco_para_7_qa_0 ,meco_para_7
 sonuclar_0,720.0,6,"[217, 237, 290, 293, 308, 344]",,meco_para_7
 ortaya_0,409.0,2,"[59, 62]",,meco_para_7
ciktl._0,nan,0,[],,meco_para_7
"Ornegin,_0",nan,0,[],,meco_para_7
arastirmalar_0,500.0,4,"[26, 143, 386, 422]",,meco_para_7
insanlarin_0,678.0,6,"[22, 93, 144, 387, 389, 397]",,meco_para_7
daha_1,383.0,2,"[29, 388]",,meco_para_7
pahali_0,223.0,2,"[145, 295]",,meco_para_7
sarabin_2,207.0,2,"[146, 199]",,meco_para_7
daha_2,nan,0,[],,meco_para_7
ucuz_0,102.0,1,[372],,meco_para_7
saraba__0,604.0,4,"[262, 285, 371, 373]",,meco_para_7
gore_0,411.0,4,"[192, 193, 216, 375]",,meco_para_7
daha_3,nan,0,[],,meco_para_7
fazla_0,nan,0,[],,meco_para_7
 arzulanan__0,315.0,2,"[113, 423]",,meco_para_7
karakteristige_0,513.0,5,"[27, 28, 56, 110, 111]",,meco_para_7
sahip_0,313.0,3,"[57, 94, 412]",,meco_para_7
olmasini_0,208.0,2,"[4, 147]",,meco_para_7
beklediklerini_0,102.0,1,[5],,meco_para_7
gostermistir:_0,nan,0,[],,meco_para_7
|_0,609.0,3,"[291, 374, 377]",,meco_para_7
Tadimcilar_0,913.0,5,"[263, 264, 291, 374, 377]",,meco_para_7
verilen_0,nan,0,[],,meco_para_7
 sarabin_0,nan,0,[],,meco_para_7
gercek_0,202.0,1,[400],,meco_para_7
olmayan’_0,204.0,2,"[399, 424]",,meco_para_7
bir_1,nan,0,[],,meco_para_7
 sekilde_0,102.0,1,[95],,meco_para_7
 pahali_0,nan,0,[],,meco_para_7
oldugu_0,209.0,2,"[99, 410]",,meco_para_7
"soylendiginde,_0",nan,0,[],,meco_para_7
neredeyse_0,nan,0,[],,meco_para_7
her_0,nan,0,[],,meco_para_7
zaman_0,nan,0,[],,meco_para_7
ayni_0,nan,0,[],,meco_para_7
sarap_5,nan,0,[],,meco_para_7
onlara__0,nan,0,[],,meco_para_7
ucuz_1,406.0,2,"[401, 425]",,meco_para_7
oldugu_sdylendiginden_0,844.0,6,"[96, 112, 402, 403, 408, 411]",,meco_para_7
daha__0,99.0,1,[409],,meco_para_7
lezzetli_0,nan,0,[],,meco_para_7
oldugunu_0,nan,0,[],,meco_para_7
belirttiler._0,nan,0,[],,meco_para_7
Baska_0,nan,0,[],,meco_para_7
calismalar_0,nan,0,[],,meco_para_7
gosteriyor_0,nan,0,[],,meco_para_7
ki_0,nan,0,[],,meco_para_7
tadimcilarin”_0,302.0,2,"[404, 405]",,meco_para_7
kararlari_0,125.0,1,[407],,meco_para_7
cografi_0,121.0,1,[97],,meco_para_7
"kéken,_0",100.0,1,[15],,meco_para_7
itibar_0,nan,0,[],,meco_para_7
veya_0,nan,0,[],,meco_para_7
diger_0,nan,0,[],,meco_para_7
etkenlerin_0,nan,0,[],meco_para_7_qa_2 ,meco_para_7
 bilinmesiyle_0,nan,0,[],meco_para_7_qa_2 ,meco_para_7
etki_0,nan,0,[],meco_para_7_qa_2 ,meco_para_7
=_0,nan,0,[],meco_para_7_qa_2 ,meco_para_7
altinda___0,nan,0,[],meco_para_7_qa_2 ,meco_para_7
kalabiliyor._0,nan,0,[],meco_para_7_qa_2 ,meco_para_7
Objektif_0,101.0,1,[406],meco_para_7_qa_2 ,meco_para_7
sarap_6,nan,0,[],meco_para_7_qa_2 ,meco_para_7
tadimi_1,nan,0,[],meco_para_7_qa_2 ,meco_para_7
bu_0,nan,0,[],meco_para_7_qa_2 ,meco_para_7
yuzen_0,nan,0,[],meco_para_7_qa_2 ,meco_para_7
—_1,nan,0,[],meco_para_7_qa_2 ,meco_para_7
sarabin_3,nan,0,[],meco_para_7_qa_2 ,meco_para_7
kor_0,nan,0,[],meco_para_7_qa_2 ,meco_para_7
tadimini_0,nan,0,[],meco_para_7_qa_2 ,meco_para_7
gerektirir-_0,nan,0,[],meco_para_7_qa_2 ,meco_para_7
bu_1,nan,0,[],meco_para_7_qa_2 ,meco_para_7
 tadimcinin§_0,nan,0,[],meco_para_7_qa_2 ,meco_para_7
sarabin_4,nan,0,[],meco_para_7_qa_2 ,meco_para_7
etiketini_0,nan,0,[],meco_para_7_qa_2 ,meco_para_7
veya_1,nan,0,[],meco_para_7_qa_2 ,meco_para_7
 sisenin_0,nan,0,[],meco_para_7_qa_2 ,meco_para_7
—_2,nan,0,[],meco_para_7_qa_2 ,meco_para_7
seklini_0,nan,0,[],meco_para_7_qa_2 ,meco_para_7
gormemesidir._0,nan,0,[],meco_para_7_qa_3 ,meco_para_7
Kor_1,nan,0,[],meco_para_7_qa_3 ,meco_para_7
tadim_1,nan,0,[],meco_para_7_qa_3 ,meco_para_7
 ayrica_0,nan,0,[],meco_para_7_qa_3 ,meco_para_7
sarabin§_0,nan,0,[],meco_para_7_qa_3 ,meco_para_7
siyah_0,nan,0,[],meco_para_7_qa_3 ,meco_para_7
sarap_7,nan,0,[],meco_para_7_qa_3 ,meco_para_7
 bardaginda__0,nan,0,[],meco_para_7_qa_3 ,meco_para_7
sarabin_5,nan,0,[],meco_para_7_qa_3 ,meco_para_7
__rengini_0,nan,0,[],meco_para_7_qa_3 ,meco_para_7
maskeleyecek_0,nan,0,[],meco_para_7_qa_3 ,meco_para_7
sekilde_0,nan,0,[],meco_para_7_qa_3 ,meco_para_7
