word_id,TRT,FixCount,scanPath,Span_word_is_in,text_id
La_0,nan,0,[],,meco_para_12
patente_0,nan,0,[],,meco_para_12
de_0,nan,0,[],,meco_para_12
un_0,nan,0,[],,meco_para_12
vehiculo_0,nan,0,[],,meco_para_12
es_0,nan,0,[],,meco_para_12
una_0,nan,0,[],,meco_para_12
placa_0,nan,0,[],,meco_para_12
de_1,nan,0,[],,meco_para_12
metal_0,278.0,1,[13],,meco_para_12
o_0,231.0,1,[15],,meco_para_12
 plastico_0,nan,0,[],,meco_para_12
fijada_0,nan,0,[],,meco_para_12
al_0,nan,0,[],,meco_para_12
vehiculo_1,nan,0,[],,meco_para_12
con_0,nan,0,[],,meco_para_12
el_0,nan,0,[],,meco_para_12
propdsito_0,nan,0,[],,meco_para_12
de_2,470.0,2,"[7, 31]",,meco_para_12
identificacién_0,nan,0,[],,meco_para_12
oficial_0,nan,0,[],,meco_para_12
Todos_0,nan,0,[],,meco_para_12
los_0,nan,0,[],,meco_para_12
paises_0,524.0,2,"[14, 16]",,meco_para_12
requieren_0,nan,0,[],,meco_para_12
patentes_0,nan,0,[],,meco_para_12
para_0,nan,0,[],,meco_para_12
vehiculos_0,nan,0,[],,meco_para_12
como_0,nan,0,[],,meco_para_12
"autos,_0",228.0,1,[32],,meco_para_12
camiones_0,1188.0,5,"[6, 20, 29, 30, 33]",,meco_para_12
y_0,682.0,3,"[19, 21, 28]",,meco_para_12
motocicletas._0,1174.0,5,"[17, 18, 22, 27, 36]",,meco_para_12
Su_0,225.0,1,[26],,meco_para_12
 requerimiento_0,230.0,1,[24],,meco_para_12
para_1,nan,0,[],,meco_para_12
otros_0,nan,0,[],,meco_para_12
vehiculos_1,nan,0,[],,meco_para_12
como_1,nan,0,[],,meco_para_12
"bicicletas,_0",nan,0,[],meco_para_12_qa_2 ,meco_para_12
botes_0,nan,0,[],meco_para_12_qa_2 ,meco_para_12
o_1,nan,0,[],meco_para_12_qa_2 ,meco_para_12
tractores_0,716.0,3,"[34, 40, 41]",meco_para_12_qa_2 ,meco_para_12
puede_0,464.0,2,"[37, 42]",meco_para_12_qa_2 ,meco_para_12
variar_0,228.0,1,[23],meco_para_12_qa_2 ,meco_para_12
por_0,nan,0,[],meco_para_12_qa_2 ,meco_para_12
jurisdiccién._0,nan,0,[],meco_para_12_qa_2 ,meco_para_12
El_1,nan,0,[],,meco_para_12
identificador_0,nan,0,[],,meco_para_12
de_3,nan,0,[],,meco_para_12
registro_0,nan,0,[],,meco_para_12
es_1,nan,0,[],,meco_para_12
una_1,nan,0,[],meco_para_12_qa_3 ,meco_para_12
serie_0,454.0,2,"[45, 46]",meco_para_12_qa_3 ,meco_para_12
de_4,226.0,1,[44],meco_para_12_qa_3 ,meco_para_12
letras_0,734.0,3,"[5, 38, 43]",meco_para_12_qa_3 ,meco_para_12
o_2,nan,0,[],meco_para_12_qa_3 ,meco_para_12
ntmeros_0,nan,0,[],meco_para_12_qa_3 ,meco_para_12
que_0,nan,0,[],,meco_para_12
identifican_0,nan,0,[],,meco_para_12
Unicamente_0,nan,0,[],,meco_para_12
al_1,nan,0,[],,meco_para_12
duefio_0,nan,0,[],,meco_para_12
de_5,nan,0,[],,meco_para_12
un_1,nan,0,[],,meco_para_12
vehiculo_2,nan,0,[],,meco_para_12
dentro_0,nan,0,[],,meco_para_12
de_6,nan,0,[],,meco_para_12
la__0,nan,0,[],,meco_para_12
regidn_0,1885.0,8,"[4, 58, 72, 73, 74, 75, 84, 85]",,meco_para_12
del_0,nan,0,[],,meco_para_12
registro_1,225.0,1,[83],,meco_para_12
del_1,453.0,2,"[80, 81]",,meco_para_12
vehiculo._3,457.0,2,"[70, 82]",,meco_para_12
En_0,nan,0,[],,meco_para_12
algunos_0,nan,0,[],,meco_para_12
"paises,_1",nan,0,[],,meco_para_12
el_2,nan,0,[],,meco_para_12
identificador_1,nan,0,[],,meco_para_12
es_2,nan,0,[],,meco_para_12
Unico_0,1147.0,5,"[60, 61, 62, 63, 64]",,meco_para_12
en_1,223.0,1,[65],,meco_para_12
todo_0,228.0,1,[47],,meco_para_12
el_3,229.0,1,[66],,meco_para_12
"pais,_0",446.0,2,"[67, 78]",,meco_para_12
mientras_0,668.0,3,"[68, 69, 71]",,meco_para_12
"que,_1",nan,0,[],,meco_para_12
en_2,nan,0,[],,meco_para_12
"otros,_1",nan,0,[],,meco_para_12
es_3,nan,0,[],,meco_para_12
Unico_1,nan,0,[],,meco_para_12
dentro_1,nan,0,[],meco_para_12_qa_0 ,meco_para_12
de_7,nan,0,[],meco_para_12_qa_0 ,meco_para_12
un_2,nan,0,[],meco_para_12_qa_0 ,meco_para_12
estado_0,nan,0,[],meco_para_12_qa_0 ,meco_para_12
o_3,235.0,1,[56],meco_para_12_qa_0 ,meco_para_12
provincia._0,1158.0,5,"[48, 54, 55, 57, 104]",meco_para_12_qa_0 ,meco_para_12
Francia_0,713.0,3,"[53, 86, 103]",meco_para_12_qa_0 ,meco_para_12
fue_0,234.0,1,[52],meco_para_12_qa_0 ,meco_para_12
el_4,nan,0,[],meco_para_12_qa_0 ,meco_para_12
primer_0,nan,0,[],meco_para_12_qa_0 ,meco_para_12
pais_1,nan,0,[],meco_para_12_qa_0 ,meco_para_12
en_3,nan,0,[],meco_para_12_qa_0 ,meco_para_12
 introducir_0,nan,0,[],meco_para_12_qa_0 ,meco_para_12
la_1,nan,0,[],meco_para_12_qa_0 ,meco_para_12
"patente,_1",nan,0,[],meco_para_12_qa_0 ,meco_para_12
a_0,nan,0,[],meco_para_12_qa_0 ,meco_para_12
fines_0,nan,0,[],meco_para_12_qa_0 ,meco_para_12
del_2,nan,0,[],meco_para_12_qa_0 ,meco_para_12
siglo_0,nan,0,[],meco_para_12_qa_0 ,meco_para_12
diecinueve._0,1586.0,7,"[49, 87, 90, 102, 105, 106, 108]",meco_para_12_qa_0 ,meco_para_12
Las_0,1187.0,5,"[3, 50, 51, 88, 109]",meco_para_12_qa_0 ,meco_para_12
patentes_1,462.0,2,"[89, 110]",meco_para_12_qa_0 ,meco_para_12
de_8,nan,0,[],meco_para_12_qa_0 ,meco_para_12
 principios_0,nan,0,[],meco_para_12_qa_0 ,meco_para_12
de_9,nan,0,[],meco_para_12_qa_0 ,meco_para_12
siglo_1,nan,0,[],meco_para_12_qa_0 ,meco_para_12
veinte_0,nan,0,[],meco_para_12_qa_0 ,meco_para_12
variaban_0,nan,0,[],,meco_para_12
en_4,nan,0,[],,meco_para_12
tamafio_0,nan,0,[],,meco_para_12
y_1,nan,0,[],,meco_para_12
forma_0,452.0,2,"[101, 127]",,meco_para_12
de_10,981.0,4,"[91, 111, 128, 131]",,meco_para_12
una_2,445.0,2,"[97, 130]",,meco_para_12
 jurisdiccién_0,468.0,2,"[116, 117]",,meco_para_12
a_1,nan,0,[],,meco_para_12
"otra,_0",nan,0,[],,meco_para_12
de_11,nan,0,[],,meco_para_12
manera_0,nan,0,[],,meco_para_12
"que,_2",nan,0,[],,meco_para_12
si_0,nan,0,[],,meco_para_12
una_3,nan,0,[],,meco_para_12
persona_0,nan,0,[],,meco_para_12
