word_id,TRT,FixCount,scanPath,Span_word_is_in,text_id
Sarap_0,nan,0,[],,meco_para_7
"tadimi,_0",260.0,3,"[4, 5, 238]",,meco_para_7
sarabin_0,154.0,2,"[8, 88]",,meco_para_7
 duyumsal_0,332.0,4,"[49, 54, 79, 87]",,meco_para_7
olarak_0,72.0,1,[86],,meco_para_7
incelenmesi_0,154.0,1,[58],,meco_para_7
ve_0,nan,0,[],,meco_para_7
degerlendirilmesidir._0,194.0,3,"[33, 158, 161]",,meco_para_7
Sarap_1,173.0,2,"[100, 157]",,meco_para_7
tadim_0,nan,0,[],,meco_para_7
pratigi_0,nan,0,[],,meco_para_7
sarap_2,nan,0,[],,meco_para_7
Uretimi_0,310.0,3,"[19, 51, 155]",,meco_para_7
kadar_0,142.0,2,"[22, 181]",,meco_para_7
"antikken,_0",65.0,1,[59],,meco_para_7
daha_0,90.0,1,[85],,meco_para_7
bicimsel_0,nan,0,[],,meco_para_7
bir_0,83.0,1,[94],,meco_para_7
metodoloji_0,221.0,2,"[36, 71]",,meco_para_7
orta_0,nan,0,[],,meco_para_7
 caglarin_0,345.0,4,"[40, 99, 162, 163]",,meco_para_7
sonlarindan_0,nan,0,[],,meco_para_7
 glnUmUuze_0,242.0,2,"[9, 239]",,meco_para_7
yavasca__0,189.0,3,"[55, 56, 57]",,meco_para_7
olusmaktadir._0,137.0,2,"[60, 93]",,meco_para_7
"Modern,_0",230.0,2,"[24, 142]",,meco_para_7
profesyonel_0,539.0,5,"[30, 32, 119, 137, 140]",,meco_para_7
sarap_3,248.0,3,"[31, 70, 164]",,meco_para_7
—_0,226.0,3,"[135, 156, 191]",,meco_para_7
tadimcilari_0,303.0,4,"[37, 135, 156, 191]",,meco_para_7
sarabin_1,60.0,1,[126],meco_para_7_qa_1 ,meco_para_7
algilanan_0,257.0,3,"[7, 152, 153]",meco_para_7_qa_1 ,meco_para_7
lezzet_0,nan,0,[],meco_para_7_qa_1 ,meco_para_7
" cesitlerini,_0",449.0,5,"[18, 89, 91, 113, 211]",meco_para_7_qa_1 ,meco_para_7
aromasini_0,96.0,1,[92],meco_para_7_qa_1 ,meco_para_7
ve_1,62.0,1,[25],meco_para_7_qa_1 ,meco_para_7
 genel__0,nan,0,[],meco_para_7_qa_1 ,meco_para_7
karakteristigini_0,433.0,6,"[72, 74, 76, 121, 123, 171]",meco_para_7_qa_1 ,meco_para_7
tarif_0,258.0,2,"[44, 98]",meco_para_7_qa_1 ,meco_para_7
etmek_0,nan,0,[],meco_para_7_qa_1 ,meco_para_7
icin_0,137.0,2,"[38, 42]",meco_para_7_qa_1 ,meco_para_7
kullanilan_0,169.0,2,"[151, 154]",meco_para_7_qa_1 ,meco_para_7
stirekli_0,328.0,4,"[6, 104, 109, 128]",meco_para_7_qa_1 ,meco_para_7
olarak_1,242.0,3,"[10, 81, 198]",meco_para_7_qa_1 ,meco_para_7
gelisen_0,304.0,4,"[27, 82, 90, 199]",meco_para_7_qa_1 ,meco_para_7
6zellesmis_—_0,214.0,3,"[28, 112, 114]",meco_para_7_qa_1 ,meco_para_7
terminolojiyi_0,348.0,4,"[29, 63, 185, 273]",meco_para_7_qa_1 ,meco_para_7
kullanirlar._0,993.0,10,"[66, 67, 69, 73, 95, 120, 136, 139, 144, 186]",meco_para_7_qa_1 ,meco_para_7
Son_0,181.0,2,"[35, 170]",meco_para_7_qa_1 ,meco_para_7
yillarda_0,362.0,4,"[75, 97, 101, 231]",meco_para_7_qa_1 ,meco_para_7
hem_0,nan,0,[],meco_para_7_qa_1 ,meco_para_7
